user_id,browser,program,hrs_per_week
47972876,Safari,binge,7.11
3731513,Chrome,drip,3.12
61738080,Chrome,drip,5.2
95966659,IE,binge,4.92
62476348,Chrome,binge,2.6
85137635,Chrome,drip,5.45
4354225,IE,binge,4.64
33627225,Firefox,binge,4.15
33120414,IE,drip,7.68
52245697,Firefox,drip,6.1
57816330,Firefox,binge,3.05
76922241,Safari,binge,2.9
49401814,Chrome,binge,5.05
82082032,IE,drip,7.89
91786127,Safari,drip,4.51
15285259,Safari,drip,3.38
36479472,IE,drip,4.43
96483848,IE,binge,2.58
15722377,Firefox,drip,3.67
86742911,Chrome,drip,7.98
24071419,Firefox,binge,2.63
82898136,Chrome,drip,7.77
36155068,Firefox,drip,8.75
1000536,Chrome,binge,1.42
75452128,Chrome,drip,5.17
61376770,Chrome,binge,4.25
62176737,Chrome,drip,5.88
70574594,Chrome,binge,3.67
21740808,Chrome,drip,6.16
57750082,Firefox,drip,6.59
58547275,Firefox,drip,1.62
36862868,IE,binge,0.33
37044118,Chrome,drip,5.33
15102897,Firefox,binge,3.82
15732441,Chrome,binge,4.04
77896662,Chrome,drip,1.55
36361610,Chrome,drip,7.61
94291025,Firefox,drip,0.67
13682213,Chrome,binge,1.16
3456622,IE,drip,4.77
96409201,Chrome,binge,1.96
36950954,IE,drip,9.22
42554628,Chrome,drip,5.72
22591591,Safari,drip,4.2
16469609,Chrome,drip,1.41
918433,Firefox,drip,1.57
29117202,Chrome,drip,4.89
63360243,Chrome,binge,2.37
19232743,Firefox,binge,3.58
46711393,Chrome,binge,1.05
9267428,Chrome,binge,4.03
24491235,IE,binge,9.26
7012772,Firefox,drip,7.48
57698689,Firefox,drip,4.35
54763385,Chrome,drip,3.11
15357736,Firefox,binge,5.13
96559109,Firefox,binge,3.02
10477306,Chrome,drip,6.28
56630129,Opera,drip,0.0
73007860,Chrome,binge,7.31
43072523,IE,drip,5.99
91339551,Chrome,binge,9.19
25693387,Chrome,drip,7.16
29786409,Firefox,binge,3.08
12133165,Firefox,binge,2.99
35975664,Chrome,binge,2.14
80329478,Firefox,drip,4.5
79180853,Chrome,drip,6.74
37191875,Chrome,drip,3.97
61002718,Opera,binge,7.6
25502138,Firefox,drip,6.98
89784729,Firefox,binge,4.66
21201914,Chrome,binge,6.89
44089326,Safari,drip,2.99
63332943,Firefox,binge,3.73
79793047,Chrome,binge,0.4
82335163,Safari,binge,5.2
81132570,IE,binge,1.48
60554392,Firefox,binge,5.96
59764434,Chrome,drip,7.08
40166387,IE,binge,4.96
94891306,Chrome,drip,3.61
38930957,Firefox,drip,4.89
51425631,Safari,binge,4.45
63769044,Chrome,binge,1.04
28795128,IE,binge,0.05
62449877,IE,binge,8.51
39151238,Firefox,binge,0.21
57771777,Firefox,drip,6.83
16937919,Safari,drip,4.55
75155677,Firefox,binge,7.27
27434737,Firefox,binge,5.76
52777495,Chrome,binge,2.67
11205630,Firefox,drip,6.78
57304283,Opera,binge,0.94
91539024,Firefox,drip,0.55
80270965,Firefox,binge,4.15
81462155,Chrome,binge,5.98
5337465,IE,binge,8.2
44922543,Firefox,drip,0.44
44206368,IE,drip,8.93
63672620,Firefox,binge,5.52
82116086,Chrome,binge,0.13
58422692,Chrome,drip,3.12
12994538,Chrome,drip,2.77
22015342,Firefox,binge,6.66
12239369,Chrome,binge,4.1
27495314,Safari,drip,8.4
79378591,Chrome,drip,4.91
91740490,Chrome,drip,7.83
28259543,Firefox,binge,5.81
52659121,IE,drip,6.48
54187937,Chrome,drip,8.78
38907930,IE,drip,7.08
54588525,Chrome,drip,4.92
17013084,Chrome,drip,1.83
76348823,Chrome,binge,5.53
18222243,Firefox,binge,2.21
47885034,Chrome,binge,4.97
17482057,IE,binge,1.38
49977565,Chrome,binge,0.17
39077534,Firefox,binge,5.54
29395690,Chrome,binge,7.85
18171547,Firefox,binge,4.65
43428951,Firefox,drip,6.09
17819803,Firefox,drip,1.05
16862809,Chrome,drip,3.18
19496152,IE,binge,0.9
81350156,Chrome,binge,7.67
41598499,Firefox,drip,6.64
41947042,Chrome,drip,2.64
22066686,IE,drip,2.66
27552535,Opera,binge,1.68
13446641,Safari,drip,3.69
68269230,Chrome,binge,2.05
62768168,Firefox,drip,0.41
35687422,Chrome,drip,3.79
49511455,Firefox,drip,6.72
43277344,Chrome,drip,3.72
7625645,Chrome,drip,2.57
55472007,Safari,binge,2.73
54059272,IE,drip,6.05
6153859,IE,binge,3.12
11705721,Firefox,binge,5.77
16489467,Chrome,binge,4.56
74324458,IE,binge,3.92
505664,Chrome,binge,7.41
18065705,Firefox,drip,1.58
59511115,Chrome,drip,4.32
33003055,Opera,binge,1.09
5984479,IE,drip,6.39
56643038,Chrome,binge,5.61
27925318,Firefox,drip,6.98
51430197,Firefox,drip,7.33
30131349,IE,binge,8.11
67659443,Safari,drip,10.06
62290725,Firefox,binge,2.91
61794692,Firefox,binge,4.42
82614107,Firefox,binge,4.97
92341126,Firefox,binge,7.58
32368572,Chrome,binge,5.77
86533114,Chrome,drip,3.75
24761398,Safari,binge,4.92
51279234,IE,binge,0.89
63536943,Chrome,drip,4.67
67019198,Firefox,binge,4.25
39764029,IE,binge,5.24
72679020,IE,drip,2.02
35317673,Chrome,drip,2.3
86670792,Chrome,drip,5.44
65391818,IE,drip,6.54
43541442,Firefox,binge,1.85
25543335,IE,binge,9.99
30193483,Chrome,drip,2.73
24849606,IE,drip,5.12
38325316,Chrome,drip,2.31
87398843,Chrome,drip,4.33
30847034,Firefox,drip,3.44
29046148,Safari,binge,5.73
79686721,IE,binge,2.1
25411443,Firefox,drip,1.58
56363533,IE,binge,9.41
43137071,Firefox,binge,5.09
13990119,Chrome,drip,7.8
6299601,Chrome,drip,5.69
96980136,Chrome,drip,1.09
90903331,IE,drip,4.33
34875715,Chrome,binge,2.49
30817678,Chrome,drip,4.55
68793066,Firefox,drip,4.98
29337082,IE,drip,4.99
30487376,IE,drip,7.81
14500792,IE,drip,4.48
56800030,Firefox,binge,7.11
69516197,Safari,binge,6.16
78931224,Chrome,drip,3.51
3180906,Firefox,drip,4.69
40778655,Chrome,binge,0.03
34444243,IE,drip,2.93
70244713,Chrome,binge,1.15
54690373,IE,binge,3.06
94903594,IE,binge,2.44
69065750,Firefox,binge,1.43
41850998,Chrome,drip,6.4
32554169,IE,drip,7.22
91406770,Chrome,drip,5.11
33605687,Firefox,binge,2.76
47182846,Firefox,drip,0.37
9803826,Chrome,drip,6.64
90244755,IE,binge,3.88
42043777,Chrome,binge,7.5
62534030,Firefox,drip,3.75
16067444,Chrome,drip,4.56
53516789,Safari,drip,4.58
60417168,Chrome,binge,5.45
84172604,Firefox,drip,5.54
93318870,IE,binge,1.4
99317812,Chrome,drip,4.41
31960153,Chrome,binge,2.16
17841021,IE,binge,2.02
39408227,IE,drip,7.9
94199646,IE,drip,6.59
58237657,IE,drip,3.32
69450746,Firefox,binge,4.14
9355514,Firefox,binge,10.57
34724698,Chrome,binge,7.88
57720199,IE,binge,3.26
88157814,Chrome,drip,6.21
59843938,Chrome,binge,2.7
54568295,Chrome,binge,6.82
75139922,IE,drip,2.19
96560586,IE,binge,8.53
63502156,Chrome,drip,4.42
57850269,IE,binge,8.76
35008331,IE,binge,1.23
69420792,Firefox,binge,12.68
69236599,Firefox,binge,8.19
54491838,Chrome,binge,3.39
94676864,Chrome,binge,8.77
61165571,IE,binge,1.68
23119601,Firefox,binge,9.72
9635870,IE,binge,0.6
1362986,Firefox,drip,5.71
75031021,Safari,binge,0.78
71641674,Firefox,binge,8.64
96773992,Chrome,drip,4.86
69708774,Firefox,binge,2.4
2292367,Chrome,drip,5.26
32169503,Firefox,binge,5.53
60585922,IE,binge,5.57
53455303,Chrome,drip,5.95
38220981,IE,binge,5.75
770998,Chrome,binge,6.14
94846561,Chrome,binge,3.86
7670612,Firefox,binge,3.52
14012462,Chrome,binge,3.65
15377915,Chrome,drip,5.1
19582664,IE,drip,2.45
97882160,IE,binge,2.8
85341785,Chrome,drip,7.76
53631219,IE,binge,2.55
95371459,Safari,drip,4.81
92677463,IE,drip,5.19
18555528,Chrome,drip,3.29
33412017,Chrome,binge,5.32
25337639,Chrome,drip,8.98
26999903,IE,drip,2.64
2320382,Firefox,binge,4.16
7037592,Chrome,binge,4.0
95886149,Chrome,drip,1.08
93713662,Chrome,drip,4.93
18107769,Chrome,binge,8.96
31028147,Chrome,binge,3.05
82947081,Firefox,drip,3.55
70053034,Chrome,drip,3.64
36253248,Firefox,drip,3.99
393637,IE,drip,2.07
32883908,Chrome,drip,3.6
52227477,Chrome,drip,2.23
53574279,Safari,drip,1.59
85813930,Chrome,binge,5.82
72748134,Chrome,drip,6.5
2400122,Firefox,binge,2.98
53726709,Chrome,drip,6.54
55504917,Chrome,binge,1.55
64300315,Firefox,drip,6.45
38803207,IE,drip,2.17
56172117,Firefox,binge,0.38
87590274,Chrome,binge,6.35
30689844,IE,drip,1.29
19619175,IE,binge,5.8
27976106,Firefox,binge,6.82
99593210,IE,binge,6.06
21669295,IE,drip,1.26
65665528,Chrome,drip,4.37
65514085,Safari,drip,3.7
29286646,Firefox,drip,2.08
2986584,Firefox,binge,6.29
54889175,Chrome,drip,2.47
11312995,IE,drip,4.6
81964073,Chrome,binge,3.03
98994110,IE,drip,3.07
34927698,IE,drip,5.57
78242899,Chrome,binge,7.21
66711434,Chrome,binge,0.24
22141976,Safari,drip,4.18
79272330,IE,drip,4.88
83205462,Chrome,binge,3.8
17823919,IE,binge,10.42
55195170,Chrome,binge,1.84
47900438,IE,drip,6.02
13237612,Chrome,binge,5.54
46284554,Chrome,binge,7.11
12666770,IE,binge,7.61
41255324,IE,binge,3.88
39930089,Chrome,drip,5.78
69277164,Safari,binge,3.52
6669268,Firefox,drip,4.82
64532704,IE,binge,5.98
68977997,Safari,binge,5.82
64658566,Chrome,binge,1.08
34751855,IE,drip,3.01
89382855,Firefox,binge,3.23
47072113,IE,drip,5.5
34783994,Chrome,binge,7.86
52519991,Chrome,binge,7.27
34866786,Chrome,binge,3.79
46370155,IE,binge,2.6
24565001,Firefox,binge,11.29
44053981,Firefox,binge,9.89
29404385,IE,binge,6.92
52617844,Firefox,drip,5.52
40305912,IE,drip,6.14
77933837,Safari,binge,4.32
11063641,IE,binge,1.82
97704875,Chrome,binge,1.3
4838177,IE,drip,5.29
67197680,Chrome,drip,4.24
59311485,IE,drip,1.75
15619022,Safari,drip,0.32
35358693,Safari,binge,4.71
71662763,Chrome,drip,5.62
93875459,Chrome,binge,7.41
86475312,IE,drip,3.67
59646180,IE,drip,1.67
62616401,IE,drip,4.75
17696020,Chrome,binge,2.33
46105776,Firefox,drip,4.26
41423016,Chrome,binge,1.78
24524707,Firefox,binge,5.9
52269076,Chrome,binge,4.65
38110264,IE,drip,4.21
6235702,Firefox,binge,2.8
61727415,Chrome,binge,1.52
96490014,Firefox,drip,5.25
52222390,Chrome,drip,7.28
21502558,Firefox,drip,2.42
20009862,Chrome,drip,4.42
58049017,Chrome,drip,5.42
73257943,Chrome,binge,0.11
47452694,Chrome,drip,1.19
39032415,Firefox,drip,5.63
73689599,Firefox,binge,6.21
92775602,Firefox,drip,1.56
59301824,IE,binge,0.71
16416613,Chrome,drip,1.86
3342236,Chrome,drip,4.3
97364308,Firefox,binge,5.93
14795397,Firefox,binge,1.49
94901481,Chrome,binge,7.56
10188185,Firefox,binge,8.45
66876516,IE,drip,3.44
80299665,Chrome,binge,7.02
35950908,Firefox,binge,1.06
23379864,Chrome,binge,5.01
64404584,Firefox,binge,3.63
74883609,Chrome,drip,5.45
13059790,Firefox,drip,5.42
55496296,Chrome,binge,1.53
72368269,IE,drip,4.39
60430408,Chrome,drip,4.4
21086393,Chrome,binge,2.74
11075915,Chrome,drip,1.98
93140111,Safari,binge,1.38
18253887,Safari,drip,2.15
67862103,Firefox,drip,2.76
30625904,Chrome,drip,7.82
59398371,Safari,binge,6.09
99437015,Chrome,binge,0.09
58476491,Chrome,binge,8.16
34704241,Safari,drip,7.94
96610869,IE,drip,3.2
41628198,Chrome,drip,8.22
19331963,Opera,binge,1.38
89938374,Firefox,binge,8.05
58657206,Chrome,drip,2.62
79339256,Chrome,drip,1.6
96230920,Safari,binge,0.11
36912981,Safari,drip,3.89
16568043,Firefox,binge,1.37
17240705,Chrome,drip,4.75
12385209,Firefox,drip,8.06
64294483,Chrome,binge,6.44
66396491,IE,binge,1.96
69784537,Chrome,drip,6.44
58970178,Opera,binge,2.59
49854197,Safari,binge,3.25
2595814,Safari,drip,5.68
28200739,Safari,binge,0.47
93021510,Firefox,binge,4.92
82844006,IE,drip,6.42
52842114,Chrome,binge,2.2
21367124,Chrome,binge,2.95
16172222,Chrome,drip,2.1
90781200,Safari,binge,9.84
90243867,IE,binge,7.45
84645184,Chrome,drip,4.34
29113967,Chrome,binge,11.41
53088949,Safari,drip,4.19
99259508,Chrome,drip,4.12
58465318,Firefox,drip,3.69
68825483,Chrome,drip,4.43
29986055,Safari,drip,5.85
55537922,IE,binge,7.21
84177029,Firefox,drip,6.01
50389799,Chrome,drip,9.17
85705877,Safari,drip,2.42
15433529,Chrome,drip,6.72
60410852,Safari,drip,6.3
51899681,Chrome,drip,4.8
39113469,Chrome,binge,8.78
70885105,Opera,binge,0.02
21654114,Chrome,drip,6.95
15351202,Chrome,drip,4.9
78762269,Chrome,binge,4.3
2371401,Chrome,drip,4.36
77978669,Safari,binge,1.38
70192037,IE,drip,9.61
98061467,IE,binge,2.1
68111152,Chrome,binge,4.72
96050773,Chrome,drip,7.6
98726873,IE,drip,6.15
32550024,Chrome,drip,0.09
44054241,IE,drip,6.96
58027886,Chrome,drip,7.73
65787004,IE,binge,5.99
31201095,Chrome,binge,5.86
59985214,Safari,binge,4.0
95578594,Chrome,drip,5.82
20289975,Chrome,drip,3.26
5141025,Chrome,drip,5.33
11710143,Safari,drip,4.27
77786447,Firefox,drip,6.38
58016924,IE,binge,1.7
67833358,IE,binge,6.56
20901965,Chrome,binge,4.7
91897885,Chrome,binge,7.32
97265780,Firefox,binge,3.4
46793458,Firefox,binge,0.05
88819195,Firefox,drip,7.35
2553826,IE,binge,5.49
88562238,Chrome,binge,3.4
22821685,Chrome,binge,5.86
32037000,Chrome,binge,4.78
78097552,IE,binge,3.26
43480888,Chrome,binge,0.24
38602414,Safari,drip,5.8
75851837,Safari,drip,1.47
37131750,Chrome,binge,4.28
32367587,Chrome,drip,3.13
22205968,Chrome,drip,6.37
77029870,IE,drip,1.19
90931952,Chrome,drip,6.43
2245457,Firefox,binge,8.95
1486013,Firefox,binge,4.27
93931284,IE,drip,3.71
70622993,Chrome,drip,5.29
63849515,Firefox,binge,1.93
94748773,Safari,drip,4.22
22996169,Firefox,binge,9.9
86933819,Chrome,drip,2.83
67641434,Chrome,drip,3.88
26805831,IE,drip,3.17
46461105,Chrome,binge,1.92
42113607,Chrome,binge,5.46
57446647,IE,drip,2.99
68333356,IE,binge,1.74
86115644,Firefox,drip,3.19
63932980,Chrome,binge,7.12
37285050,IE,binge,4.58
5088711,Chrome,binge,0.02
32977808,Firefox,binge,2.49
46401061,Chrome,binge,8.25
63895128,IE,binge,7.07
16918813,Chrome,drip,2.29
24744683,IE,drip,5.78
12220416,Chrome,binge,6.15
54553400,Chrome,binge,2.39
61577473,IE,binge,3.02
84489521,Chrome,binge,0.14
8102151,Chrome,drip,5.76
97715100,Firefox,binge,5.15
90212209,Chrome,binge,6.3
43584559,Chrome,drip,6.25
62375670,Chrome,binge,3.51
35847110,IE,drip,4.74
92960998,Firefox,binge,4.13
12936500,Chrome,drip,1.36
81426261,IE,drip,5.83
6760016,Chrome,binge,0.6
18462604,Firefox,drip,3.38
57069379,Firefox,drip,5.43
84609162,IE,drip,7.19
89403600,Firefox,binge,3.38
49847517,Chrome,drip,6.75
33098761,IE,drip,2.4
66125045,IE,binge,3.24
65090077,Chrome,binge,4.5
11644708,Chrome,binge,4.3
18143301,Firefox,drip,1.84
15413262,Chrome,binge,9.66
83444619,Firefox,binge,4.9
95247375,Firefox,drip,2.66
1975031,IE,binge,1.96
19916378,Opera,drip,0.0
78024144,Chrome,drip,2.73
21014883,IE,drip,4.54
99995363,Chrome,binge,6.3
97793081,Chrome,drip,4.73
32828748,Chrome,drip,4.12
34828467,Safari,binge,8.73
25580528,Chrome,binge,3.3
17306891,IE,drip,0.79
56786163,IE,drip,3.79
45708267,Chrome,drip,6.64
15374647,Chrome,binge,9.21
65957230,Chrome,binge,7.93
30467302,Firefox,binge,4.46
3498882,Chrome,drip,4.97
76411061,Firefox,binge,5.26
35255248,Chrome,binge,7.44
86620261,Chrome,drip,3.02
83809580,Safari,binge,5.95
4686731,Firefox,drip,3.31
44038353,Chrome,binge,2.9
10171249,Firefox,binge,1.75
46827071,Chrome,drip,7.5
99283641,IE,binge,4.44
31852119,IE,binge,4.93
32331809,Firefox,drip,2.88
17098211,IE,drip,4.11
91321967,Chrome,binge,10.23
80010988,Firefox,drip,2.24
62229931,Safari,drip,5.89
10855430,Opera,drip,0.0
59261359,Firefox,drip,5.39
78542796,IE,drip,5.48
98760586,IE,drip,2.36
61545461,Chrome,drip,5.11
38717205,Chrome,binge,1.3
75388342,Firefox,drip,3.21
46567781,Chrome,drip,4.79
26181962,Chrome,binge,6.68
95808004,Chrome,binge,4.78
92482037,Chrome,binge,0.88
84985179,IE,drip,8.17
64120903,Firefox,drip,4.63
44669116,IE,binge,6.44
17912747,Firefox,drip,3.93
28743179,Firefox,binge,0.53
31137528,Firefox,drip,1.26
38845597,Firefox,drip,5.45
46834740,Firefox,binge,6.89
43074416,IE,drip,7.15
65351657,Chrome,drip,3.81
78863283,Chrome,binge,9.99
41610136,Firefox,drip,2.17
73839930,Chrome,drip,1.19
90310365,Chrome,binge,4.49
93131828,IE,binge,10.84
11894036,IE,binge,6.12
57221837,IE,binge,9.72
90415807,IE,drip,8.21
19802547,IE,binge,10.85
23177513,Firefox,drip,0.83
16644907,Firefox,drip,4.57
96688833,Chrome,drip,6.04
13478225,Safari,drip,5.99
77472658,Safari,drip,3.02
41422788,Chrome,drip,4.4
31739370,IE,binge,1.67
60665600,Firefox,drip,5.67
9945875,Safari,drip,6.17
88875971,Chrome,drip,5.43
76485636,Chrome,drip,5.6
73877737,Safari,drip,6.38
46273123,Chrome,drip,9.52
33455921,Chrome,binge,5.72
66358145,Chrome,binge,2.23
53474508,Opera,binge,4.18
21068678,Firefox,binge,2.34
46231326,Firefox,binge,2.22
54427482,Opera,drip,0.0
6227534,IE,drip,6.07
2969640,Chrome,binge,7.07
77700635,Firefox,drip,5.7
19005488,Chrome,drip,5.26
49248461,IE,drip,4.06
87815914,IE,binge,1.91
44693943,Chrome,binge,2.67
90285905,Chrome,drip,6.29
81113932,Chrome,drip,3.46
31090773,Firefox,drip,6.96
91419371,Chrome,binge,0.98
93891888,Firefox,drip,4.48
34184907,Chrome,drip,5.22
42311466,IE,drip,4.06
6689641,IE,drip,2.42
23936033,Safari,drip,5.57
32043434,IE,binge,5.82
74623088,IE,drip,5.94
40604468,Safari,binge,4.58
63308293,Firefox,drip,1.23
16813873,IE,binge,1.54
5025077,Chrome,binge,3.52
45538744,Firefox,binge,3.77
42135552,Chrome,binge,4.74
7892780,Firefox,drip,6.57
57296927,Chrome,drip,7.06
86962928,Firefox,binge,4.44
40298472,Safari,drip,8.97
62427232,Chrome,drip,6.31
5347128,IE,drip,4.65
16659697,Firefox,binge,3.55
98014049,IE,binge,4.33
62475702,Chrome,drip,5.66
31042101,Chrome,drip,2.79
18853327,Chrome,drip,6.89
25834090,Safari,binge,2.9
94912577,IE,binge,3.22
65261583,Chrome,drip,6.81
16728213,IE,binge,9.97
16618591,IE,binge,0.87
97613874,Firefox,drip,5.64
37375472,Safari,drip,3.29
98755315,Chrome,binge,3.43
44580618,Chrome,binge,3.83
86458097,Chrome,binge,10.13
4319277,IE,binge,4.54
33256093,Safari,drip,2.23
31094405,Opera,drip,0.0
62990403,IE,drip,4.06
29289165,Firefox,binge,3.24
78382342,Firefox,binge,0.52
25608471,IE,drip,2.56
47957415,Safari,binge,4.2
37365824,Chrome,drip,7.12
74257789,Firefox,drip,1.64
51943078,Chrome,binge,4.61
12498750,Chrome,binge,3.11
60515530,Firefox,drip,6.11
68935583,Chrome,drip,2.18
85712802,IE,drip,6.03
80863250,IE,binge,4.43
90877893,Safari,binge,8.44
21970052,Firefox,drip,6.46
23137097,Firefox,drip,3.6
32222602,IE,drip,6.94
54979383,Firefox,drip,3.47
51503922,Safari,binge,7.22
74636860,Firefox,drip,1.73
50341130,Chrome,drip,4.88
1655670,Chrome,drip,6.95
62924048,Opera,drip,0.0
81926941,IE,drip,5.15
77142881,Safari,binge,1.96
60026836,Chrome,binge,2.21
93698228,Firefox,drip,4.75
68064251,Chrome,drip,5.05
1315915,Safari,drip,2.18
75240653,Chrome,binge,3.95
55628499,Chrome,binge,7.16
32565508,Chrome,binge,10.36
34755687,Chrome,drip,3.26
63259495,IE,drip,3.87
84738919,Chrome,drip,6.66
13899750,Chrome,drip,3.33
80508986,Chrome,binge,2.29
48003563,Firefox,drip,5.03
29898929,IE,drip,6.74
26901578,Chrome,drip,5.37
66081816,Chrome,drip,5.43
87777417,Safari,drip,0.97
6609141,Firefox,drip,3.03
73164056,Chrome,drip,7.4
19210228,Opera,drip,0.0
76627186,Firefox,drip,3.42
90903878,Chrome,drip,2.2
58928044,Chrome,drip,4.24
75513770,Chrome,drip,2.13
82102402,Chrome,binge,4.39
92251492,Firefox,drip,1.88
19439555,Chrome,drip,5.37
63400560,Chrome,binge,0.84
89683499,Chrome,drip,7.53
81596064,IE,drip,4.12
85207801,Chrome,drip,4.44
37178020,IE,drip,4.49
4435675,IE,binge,2.72
66320021,Firefox,binge,2.94
73636561,IE,drip,2.02
5198416,Firefox,binge,6.57
1115029,Chrome,binge,5.62
71436748,Chrome,drip,3.86
36669746,Chrome,drip,9.92
99084439,Chrome,binge,1.27
82674646,Chrome,binge,5.09
32811776,Opera,binge,3.2
63723896,Chrome,drip,2.69
48310947,Chrome,drip,4.85
9471546,IE,binge,2.84
52613336,Chrome,drip,1.41
24905733,Chrome,binge,8.28
7354007,Safari,drip,5.81
82277144,Firefox,binge,5.4
82562473,Chrome,binge,4.45
21992147,IE,binge,1.51
43572359,Chrome,drip,5.56
85662758,IE,drip,4.52
49764083,Chrome,binge,2.33
52622015,Chrome,drip,3.36
28370439,Chrome,binge,2.8
4610203,Chrome,drip,7.65
21955658,Chrome,drip,6.92
39332657,Chrome,binge,1.32
72049913,Chrome,binge,9.05
71030110,Safari,binge,6.38
62419247,Chrome,drip,2.82
54944161,IE,binge,1.46
21347699,IE,binge,4.46
22536602,Safari,binge,4.79
3070888,Firefox,binge,4.86
4546839,Chrome,drip,3.82
51614015,Safari,binge,2.22
72714406,Chrome,drip,5.92
46747350,Safari,drip,4.02
1685410,Safari,drip,7.72
52480369,IE,binge,3.98
40049455,Firefox,drip,1.72
20514007,Chrome,drip,2.55
60187773,Chrome,binge,5.75
2598783,Safari,drip,1.03
47192361,Chrome,binge,2.81
71992573,Chrome,drip,8.15
32151973,Safari,drip,6.29
78172776,IE,drip,5.66
95765180,Chrome,drip,4.99
34372839,Firefox,drip,3.04
78049959,Chrome,binge,4.72
55879438,Chrome,binge,10.17
48282792,IE,binge,3.14
1458682,Firefox,drip,1.02
72446103,Safari,drip,3.15
89186064,Chrome,drip,4.84
8240183,Safari,binge,0.08
54724624,Safari,binge,1.35
51169067,Chrome,binge,1.9
9539532,Chrome,binge,7.73
53586722,IE,drip,5.93
18227524,IE,drip,1.05
48910700,Chrome,binge,6.19
25986529,IE,binge,1.62
2276252,Chrome,drip,3.25
73272290,Chrome,binge,6.89
89798255,Firefox,drip,8.06
52027640,Chrome,binge,1.75
83261541,Firefox,binge,1.35
34887602,Safari,binge,4.98
52269338,Chrome,binge,7.52
16823377,Firefox,drip,0.03
26274077,IE,drip,1.62
56669990,Chrome,drip,4.52
80762980,IE,binge,3.89
52554259,Firefox,drip,3.66
40455528,Firefox,binge,1.1
31218275,Firefox,drip,6.38
74787836,Chrome,drip,5.38
49589319,Firefox,drip,0.16
78976012,Chrome,drip,5.99
72736145,IE,drip,2.87
17393816,IE,binge,4.82
76238810,IE,drip,7.15
93199363,Safari,drip,1.81
81572987,Firefox,binge,5.97
49379840,IE,drip,3.3
2153581,Chrome,binge,3.54
67597734,Safari,binge,0.26
33598733,Firefox,binge,4.2
45994565,Chrome,drip,3.32
61938833,Chrome,binge,4.5
34566386,Firefox,binge,6.17
76602198,Chrome,drip,6.46
88155133,IE,binge,11.34
34048925,Chrome,drip,5.83
80621207,Firefox,binge,6.14
93455636,Firefox,drip,6.8
72242595,Safari,binge,3.95
82142909,Chrome,binge,3.11
37639476,Safari,drip,5.36
8699559,Chrome,binge,2.72
94103463,Chrome,drip,2.42
43776593,Chrome,drip,3.11
29537182,Safari,drip,4.27
33971751,IE,binge,0.64
83620040,Chrome,drip,2.45
95724184,IE,drip,2.36
51241968,Firefox,drip,5.85
216908,Safari,binge,7.99
38305294,Chrome,binge,8.73
99022772,Firefox,drip,3.12
93943923,Chrome,drip,4.21
7743064,Safari,binge,0.94
4662851,Safari,binge,5.19
70839214,Chrome,binge,7.01
46435329,Chrome,binge,1.98
90991579,Firefox,binge,2.44
14478415,IE,binge,2.54
21914691,IE,drip,3.59
97078466,Chrome,drip,2.23
18818047,IE,drip,3.87
70063333,Chrome,binge,1.03
10804951,IE,binge,3.33
54911252,Firefox,binge,6.75
47492836,Firefox,drip,1.02
102408,Firefox,binge,3.02
28917674,Chrome,binge,3.78
24516688,IE,binge,11.84
99955865,Safari,drip,3.8
78185626,IE,drip,1.79
18169094,Chrome,drip,6.82
4647729,Chrome,drip,7.27
94103049,Chrome,binge,3.21
93120142,Firefox,drip,9.52
17003839,Firefox,drip,7.64
53092811,Firefox,binge,2.91
16889765,IE,drip,4.32
36037803,Firefox,drip,8.76
37930977,Chrome,drip,5.05
39011927,Chrome,binge,4.32
97985270,IE,binge,1.92
88664275,Chrome,binge,8.24
38163850,IE,drip,3.74
41234250,Chrome,drip,7.96
99779986,Chrome,binge,0.79
35652029,Chrome,binge,9.64
48536833,Firefox,drip,1.91
73259718,Chrome,drip,4.64
60750424,Safari,drip,4.27
9219347,IE,drip,4.9
14586157,Firefox,binge,1.69
37214548,IE,drip,1.12
96526156,Chrome,binge,1.54
22287599,IE,drip,3.03
45680631,IE,drip,7.51
48258559,Chrome,binge,4.15
29560001,Firefox,drip,2.05
86910174,Chrome,binge,1.81
27218854,Firefox,binge,2.03
5464243,Chrome,drip,5.2
99485629,Safari,binge,3.81
89358993,Chrome,binge,5.66
15083406,IE,binge,6.02
13659247,IE,binge,6.35
68879180,Safari,binge,8.16
53645264,Chrome,drip,3.7
89077458,IE,binge,7.47
62199009,IE,drip,5.38
43972101,Chrome,drip,6.74
62526516,Firefox,binge,3.39
40283347,Firefox,drip,5.44
36727005,Firefox,binge,0.33
80454934,Firefox,binge,3.85
35206707,Firefox,drip,3.09
29987210,Chrome,binge,0.27
879900,Safari,binge,6.36
99177855,Chrome,binge,3.9
78726952,IE,drip,5.58
92502521,Firefox,drip,4.82
47522433,Chrome,drip,7.41
34562826,Chrome,drip,10.28
73893750,Chrome,drip,6.55
47311356,Chrome,drip,3.55
16983414,Firefox,drip,7.06
63331516,IE,drip,5.56
7574824,IE,drip,5.83
27302462,Chrome,binge,5.93
52112258,Chrome,binge,5.25
4593652,Chrome,drip,6.66
31560661,Firefox,binge,7.13
5352766,Firefox,drip,7.28
1279288,Safari,binge,6.44
21082077,IE,drip,5.44
59946924,Firefox,drip,4.76
69661418,IE,drip,5.72
21569290,Chrome,drip,4.21
78313034,Chrome,binge,4.29
2860144,Opera,binge,0.15
