user_id,registration,country
44511772,2016-02-14,France
86804131,2016-02-14,Germany
31528386,2016-02-16,Germany
83816996,2016-02-14,Germany
46511623,2016-02-13,France
70835271,2016-02-17,Italy
58568047,2016-02-16,Germany
28458612,2016-02-16,Italy
48974695,2016-02-15,France
8638020,2016-02-15,France
84224063,2016-02-14,France
83083234,2016-02-14,Germany
26191396,2016-02-15,Germany
19078204,2016-02-17,France
27886521,2016-02-17,Germany
20830938,2016-02-17,Germany
64632349,2016-02-13,Germany
91686569,2016-02-14,France
58115999,2016-02-13,Germany
60357121,2016-02-16,Germany
96493381,2016-02-13,France
98740099,2016-02-17,Germany
30025060,2016-02-14,Germany
54378831,2016-02-15,Germany
54272264,2016-02-17,France
51517994,2016-02-14,Germany
40538487,2016-02-14,Italy
99838513,2016-02-16,Germany
27783003,2016-02-13,Germany
36967575,2016-02-17,Italy
89921257,2016-02-14,France
71211464,2016-02-14,Germany
52417060,2016-02-14,France
99008986,2016-02-13,Germany
64620071,2016-02-16,Italy
28599299,2016-02-17,Germany
55715358,2016-02-16,Germany
43446754,2016-02-15,Germany
26478237,2016-02-15,France
49230956,2016-02-17,Germany
67793706,2016-02-13,France
79199417,2016-02-14,Italy
95723844,2016-02-17,France
76921091,2016-02-16,Germany
959830,2016-02-17,Germany
28879621,2016-02-14,Italy
68356414,2016-02-15,Germany
42249070,2016-02-15,Germany
77639180,2016-02-16,Germany
40066920,2016-02-16,Germany
35157703,2016-02-15,Germany
40185658,2016-02-17,Germany
87000477,2016-02-13,Germany
1008440,2016-02-13,Germany
75338313,2016-02-14,Germany
8063280,2016-02-14,France
41173834,2016-02-16,Germany
85704589,2016-02-13,Germany
38420196,2016-02-16,France
91783757,2016-02-14,Italy
15257980,2016-02-13,France
96147893,2016-02-14,Germany
69837640,2016-02-13,Germany
55040074,2016-02-16,Germany
13078539,2016-02-14,France
33061109,2016-02-16,Germany
49059937,2016-02-16,France
1184478,2016-02-16,Germany
71030192,2016-02-15,Germany
30404898,2016-02-13,Germany
34817421,2016-02-16,Germany
15362367,2016-02-13,Italy
60109102,2016-02-15,Germany
11406261,2016-02-16,Germany
47577979,2016-02-14,France
50079904,2016-02-14,Germany
3463590,2016-02-16,Germany
29004917,2016-02-13,Germany
58148198,2016-02-16,Germany
58638759,2016-02-15,France
30440560,2016-02-14,France
82244214,2016-02-14,Germany
14951628,2016-02-17,Germany
41773556,2016-02-16,Germany
84197580,2016-02-17,Germany
51285234,2016-02-13,France
38304697,2016-02-16,Italy
61560187,2016-02-16,Germany
12643840,2016-02-13,France
29989702,2016-02-15,France
19732018,2016-02-14,France
12610573,2016-02-17,Germany
28524648,2016-02-17,France
67106430,2016-02-13,France
13938717,2016-02-15,Germany
87046434,2016-02-17,France
35070038,2016-02-15,France
93781205,2016-02-14,Germany
5646401,2016-02-14,Italy
55544972,2016-02-16,Germany
55477049,2016-02-17,France
95123747,2016-02-17,France
97356814,2016-02-17,Germany
54487516,2016-02-13,Germany
50373747,2016-02-14,Italy
52396937,2016-02-14,France
56409324,2016-02-17,France
4567668,2016-02-15,Germany
52859721,2016-02-13,Germany
43756785,2016-02-13,Germany
77354837,2016-02-17,Germany
48244576,2016-02-14,Germany
99713367,2016-02-14,France
48486026,2016-02-17,Germany
75924147,2016-02-17,France
980019,2016-02-14,Germany
83776064,2016-02-15,Germany
9584926,2016-02-18,Germany
55661489,2016-02-16,Germany
73562546,2016-02-17,France
62615474,2016-02-17,France
184509,2016-02-14,France
41642601,2016-02-16,France
48495930,2016-02-15,France
60451037,2016-02-16,France
10848515,2016-02-18,France
18150671,2016-02-18,France
10854548,2016-02-16,Italy
50464469,2016-02-18,France
64041680,2016-02-14,Germany
23448479,2016-02-18,Germany
48186735,2016-02-16,Germany
64482841,2016-02-16,France
39793046,2016-02-15,France
2826074,2016-02-16,Germany
82401935,2016-02-15,France
22954908,2016-02-14,Germany
14763066,2016-02-18,France
29863860,2016-02-18,Germany
96297110,2016-02-14,Germany
51524670,2016-02-16,Germany
75811124,2016-02-15,Germany
27162606,2016-02-16,France
55766399,2016-02-18,France
35220282,2016-02-14,France
60037934,2016-02-17,Germany
38970990,2016-02-15,France
3506697,2016-02-16,Germany
52604821,2016-02-18,Italy
37605031,2016-02-17,Germany
4583008,2016-02-16,France
49986849,2016-02-18,France
72256413,2016-02-14,Germany
45751841,2016-02-16,Germany
91992242,2016-02-15,Italy
19664734,2016-02-16,France
9719506,2016-02-17,Germany
59417537,2016-02-16,Italy
19750936,2016-02-18,Germany
78313034,2016-02-16,France
49874181,2016-02-16,Germany
67430908,2016-02-18,France
92556830,2016-02-18,Germany
27522286,2016-02-17,France
4322190,2016-02-18,France
18045388,2016-02-16,Germany
75598282,2016-02-15,Germany
40351010,2016-02-17,France
90109017,2016-02-17,France
25499220,2016-02-15,Germany
40605852,2016-02-15,Germany
64457516,2016-02-16,Germany
53447902,2016-02-15,France
34445388,2016-02-15,Germany
87164446,2016-02-15,France
46041813,2016-02-15,Italy
61470216,2016-02-15,France
84924672,2016-02-16,Germany
17707510,2016-02-18,Germany
2650093,2016-02-15,Germany
96696077,2016-02-18,Germany
98979030,2016-02-15,Germany
43710893,2016-02-14,Germany
29351228,2016-02-17,Germany
66738206,2016-02-15,France
66726151,2016-02-15,France
85776565,2016-02-17,Germany
89177648,2016-02-14,Germany
47022639,2016-02-18,Germany
64248457,2016-02-14,France
91919158,2016-02-18,France
8865422,2016-02-17,Germany
15083406,2016-02-14,Germany
80043861,2016-02-16,Germany
39743027,2016-02-15,France
91014412,2016-02-18,Germany
96850166,2016-02-14,France
65455063,2016-02-18,France
60942016,2016-02-16,France
61242600,2016-02-14,Italy
60068955,2016-02-18,France
20103305,2016-02-16,Germany
2008569,2016-02-17,Germany
94180034,2016-02-14,Italy
89259589,2016-02-18,Germany
62589434,2016-02-15,France
29264093,2016-02-16,Germany
39601285,2016-02-14,Germany
94244051,2016-02-17,Germany
42408677,2016-02-18,France
11862695,2016-02-16,France
13372115,2016-02-18,Germany
89339029,2016-02-14,France
36912634,2016-02-14,France
91786795,2016-02-14,Germany
13279642,2016-02-15,Germany
8569424,2016-02-18,Germany
88533260,2016-02-18,Germany
34525485,2016-02-16,France
97841983,2016-02-17,Germany
41633869,2016-02-18,France
24256780,2016-02-15,Germany
53390546,2016-02-15,France
85387907,2016-02-17,France
21766619,2016-02-16,Germany
85002266,2016-02-14,Germany
58147364,2016-02-15,France
73132769,2016-02-17,Germany
44060394,2016-02-16,France
17622409,2016-02-16,Italy
48250448,2016-02-15,Germany
56671233,2016-02-16,Germany
49767392,2016-02-15,Germany
75894838,2016-02-18,Germany
40084279,2016-02-15,Germany
69551118,2016-02-18,Germany
14972019,2016-02-18,Germany
39301743,2016-02-16,France
19132638,2016-02-17,Germany
83224700,2016-02-16,Germany
84380564,2016-02-18,Germany
23298004,2016-02-14,Germany
52132921,2016-02-14,Germany
82456219,2016-02-15,Germany
40784968,2016-02-14,France
30536905,2016-02-18,Germany
26707082,2016-02-18,Germany
26917946,2016-02-16,France
46699391,2016-02-14,France
58325177,2016-02-18,France
79010508,2016-02-15,Germany
39948567,2016-02-16,France
64733777,2016-02-17,Germany
80004085,2016-02-18,France
48524545,2016-02-15,France
85430942,2016-02-17,France
18767750,2016-02-18,Germany
40771611,2016-02-18,Germany
17984952,2016-02-17,France
13396637,2016-02-14,France
64315226,2016-02-17,Germany
7791580,2016-02-18,Germany
89851275,2016-02-14,Germany
33354762,2016-02-16,Germany
85343258,2016-02-15,Germany
23032051,2016-02-16,Italy
38935816,2016-02-14,Germany
61176539,2016-02-15,France
57061650,2016-02-16,Italy
32381151,2016-02-14,France
60959846,2016-02-15,France
57269948,2016-02-14,Italy
81253854,2016-02-17,Germany
83660074,2016-02-17,Germany
20112731,2016-02-15,France
2900817,2016-02-16,France
66665112,2016-02-16,Italy
45101684,2016-02-17,France
5624735,2016-02-18,Italy
83516513,2016-02-18,Germany
78458537,2016-02-17,Germany
1105648,2016-02-15,Germany
26640610,2016-02-18,Germany
58242835,2016-02-16,Germany
36671368,2016-02-14,France
68074248,2016-02-15,Italy
38585404,2016-02-15,France
50918694,2016-02-14,Germany
28507038,2016-02-17,France
7480533,2016-02-14,Germany
29065785,2016-02-14,Germany
46473852,2016-02-18,Germany
15674315,2016-02-15,France
23643284,2016-02-15,Germany
13137705,2016-02-15,Germany
97025603,2016-02-18,France
60190007,2016-02-18,France
68351000,2016-02-18,Germany
27311796,2016-02-14,France
72744185,2016-02-15,France
62207471,2016-02-18,Italy
5876570,2016-02-14,Germany
16516323,2016-02-18,France
14654781,2016-02-16,Germany
72901595,2016-02-17,France
93400104,2016-02-17,Germany
6215917,2016-02-15,France
72904117,2016-02-15,France
27491091,2016-02-18,Germany
65725737,2016-02-16,Germany
26545864,2016-02-15,France
95282385,2016-02-18,Italy
79355331,2016-02-17,France
63594452,2016-02-14,Italy
32631783,2016-02-17,Germany
41205539,2016-02-14,Italy
76799018,2016-02-15,Germany
74394322,2016-02-15,France
73887951,2016-02-14,Germany
64646662,2016-02-17,Germany
79069801,2016-02-18,Italy
65441333,2016-02-18,Germany
48049196,2016-02-18,France
23867218,2016-02-16,France
54455826,2016-02-16,Germany
97887259,2016-02-16,Germany
37017864,2016-02-18,France
96974769,2016-02-14,Germany
91359215,2016-02-17,Germany
38849810,2016-02-17,France
52103466,2016-02-14,Germany
98085707,2016-02-14,Germany
78526391,2016-02-15,Germany
87811210,2016-02-17,Germany
18735978,2016-02-15,Germany
29471830,2016-02-18,France
13989442,2016-02-16,Germany
25648944,2016-02-15,France
33961152,2016-02-14,Germany
63719299,2016-02-15,France
62897870,2016-02-17,Italy
30932044,2016-02-17,France
67458506,2016-02-16,Germany
23982711,2016-02-14,Germany
9757530,2016-02-16,France
89051590,2016-02-18,Germany
25673156,2016-02-16,Germany
86834832,2016-02-16,Germany
42350058,2016-02-16,Germany
82785815,2016-02-18,France
73758040,2016-02-18,Germany
33110731,2016-02-15,Germany
86488535,2016-02-14,France
82703831,2016-02-14,France
12006258,2016-02-17,Italy
29289165,2016-02-16,Germany
76753146,2016-02-18,France
46971336,2016-02-16,France
419666,2016-02-14,Italy
6400892,2016-02-18,Italy
86441727,2016-02-18,Germany
40610658,2016-02-14,Germany
5199518,2016-02-15,Germany
43530679,2016-02-18,Germany
26605213,2016-02-16,Germany
42751081,2016-02-15,France
71504302,2016-02-15,Italy
66238523,2016-02-15,Germany
91785138,2016-02-14,Germany
96786206,2016-02-14,Germany
31192401,2016-02-14,Germany
32723509,2016-02-16,France
28230197,2016-02-15,France
3172977,2016-02-17,Germany
74556200,2016-02-15,France
61273415,2016-02-18,France
13539549,2016-02-17,France
52526730,2016-02-18,Germany
57567883,2016-02-15,Germany
54117766,2016-02-15,France
98885159,2016-02-16,Germany
50447281,2016-02-18,France
10731885,2016-02-18,Germany
26966891,2016-02-18,Italy
64705055,2016-02-15,Germany
83195985,2016-02-18,Germany
54183125,2016-02-16,Germany
31654308,2016-02-17,France
44568856,2016-02-16,Germany
80615712,2016-02-17,Germany
73257397,2016-02-18,France
85175040,2016-02-18,Germany
2682135,2016-02-14,Germany
63837583,2016-02-18,France
33871276,2016-02-14,Germany
21618486,2016-02-14,Germany
70034225,2016-02-16,Italy
33761129,2016-02-17,France
40775926,2016-02-14,France
44369111,2016-02-17,France
5097035,2016-02-18,France
55151048,2016-02-15,France
78219952,2016-02-14,France
75210304,2016-02-14,France
4409400,2016-02-18,Germany
57070970,2016-02-17,France
68970083,2016-02-16,France
30398494,2016-02-15,Germany
28582673,2016-02-16,Germany
35310701,2016-02-17,Germany
81915682,2016-02-14,Germany
52027640,2016-02-16,Italy
18768738,2016-02-16,Germany
64020395,2016-02-16,Germany
33002136,2016-02-16,France
77741978,2016-02-16,France
30132373,2016-02-17,Germany
14418080,2016-02-17,Germany
71101148,2016-02-14,Germany
82471029,2016-02-15,Germany
26127929,2016-02-14,Germany
95783808,2016-02-15,France
762461,2016-02-15,Germany
73407315,2016-02-17,France
54690373,2016-02-18,Germany
25250559,2016-02-18,Germany
50791661,2016-02-17,Germany
66999473,2016-02-15,Germany
73551656,2016-02-18,France
12711714,2016-02-14,Germany
68061265,2016-02-18,France
11509124,2016-02-17,Germany
65030247,2016-02-14,Germany
45366083,2016-02-16,France
94762043,2016-02-18,France
47781919,2016-02-18,France
22966827,2016-02-15,Germany
89039891,2016-02-16,France
95059134,2016-02-16,Germany
21746112,2016-02-19,France
53974904,2016-02-17,France
24163061,2016-02-15,Germany
23163441,2016-02-17,France
16327044,2016-02-17,Germany
36635657,2016-02-19,Germany
69342718,2016-02-19,Germany
67593319,2016-02-18,Germany
35070156,2016-02-15,France
68935583,2016-02-15,France
9590478,2016-02-18,Germany
95696607,2016-02-19,Germany
55590926,2016-02-19,France
37725549,2016-02-17,France
5803747,2016-02-18,Germany
41281091,2016-02-19,Germany
65738271,2016-02-15,France
26588422,2016-02-15,Germany
82035256,2016-02-18,Germany
20919629,2016-02-16,Germany
87863056,2016-02-15,France
86272366,2016-02-17,Germany
70186009,2016-02-17,Germany
67481917,2016-02-16,France
91938525,2016-02-17,Germany
71169859,2016-02-16,France
78350475,2016-02-15,France
41876169,2016-02-15,Germany
61430920,2016-02-19,Germany
60259262,2016-02-19,Germany
73075919,2016-02-19,France
87072996,2016-02-16,Germany
93576492,2016-02-16,Germany
59652464,2016-02-16,France
7333111,2016-02-19,France
91288205,2016-02-17,Germany
81183184,2016-02-19,Germany
88092007,2016-02-16,Germany
88222186,2016-02-17,Germany
3198624,2016-02-17,France
6486450,2016-02-16,France
88160099,2016-02-15,Germany
75898667,2016-02-16,Germany
30336138,2016-02-19,France
26970698,2016-02-15,Germany
61462891,2016-02-17,France
90446380,2016-02-19,Germany
31639395,2016-02-16,Germany
28204721,2016-02-15,France
56536576,2016-02-19,Germany
93440925,2016-02-17,France
41847830,2016-02-17,France
17881973,2016-02-15,Germany
3698981,2016-02-18,Germany
71613800,2016-02-19,Germany
95671077,2016-02-16,Germany
80719702,2016-02-19,France
4100330,2016-02-17,France
82459473,2016-02-17,France
42990627,2016-02-19,Germany
85172132,2016-02-18,Germany
98781064,2016-02-15,Germany
62576758,2016-02-17,Germany
36717119,2016-02-19,France
2746021,2016-02-15,Germany
88952992,2016-02-15,France
95247375,2016-02-15,France
80622071,2016-02-15,France
40097105,2016-02-16,Germany
28830458,2016-02-16,France
24190226,2016-02-17,France
35797831,2016-02-18,France
45848343,2016-02-18,France
62277381,2016-02-16,France
58040803,2016-02-15,Germany
48555417,2016-02-18,Italy
19861628,2016-02-16,Germany
11413233,2016-02-18,France
78716507,2016-02-16,Italy
83517081,2016-02-19,Germany
67911287,2016-02-17,Germany
56386401,2016-02-16,Germany
51996704,2016-02-18,France
35374488,2016-02-16,Germany
4055791,2016-02-16,France
60460958,2016-02-16,France
38448314,2016-02-19,Germany
56002786,2016-02-17,Germany
40710374,2016-02-19,France
70854900,2016-02-17,Germany
41130661,2016-02-16,Germany
4146333,2016-02-17,Germany
90792999,2016-02-16,France
3128310,2016-02-16,Germany
95791887,2016-02-15,Germany
73520480,2016-02-15,Italy
54112382,2016-02-19,Italy
2940451,2016-02-15,Italy
60062881,2016-02-17,Germany
36714178,2016-02-17,France
95484554,2016-02-19,France
71896244,2016-02-19,Germany
59846435,2016-02-19,Germany
96394222,2016-02-15,Germany
85867009,2016-02-19,Germany
50724189,2016-02-18,Germany
37889189,2016-02-19,France
9437406,2016-02-17,France
19981543,2016-02-18,France
72286484,2016-02-16,France
40502581,2016-02-19,Germany
92094473,2016-02-16,France
17155485,2016-02-15,Germany
26390771,2016-02-19,France
82173743,2016-02-18,Germany
58511621,2016-02-16,Germany
14284457,2016-02-16,Germany
9456700,2016-02-15,France
85400624,2016-02-17,Germany
72628453,2016-02-19,France
29936140,2016-02-19,France
80617172,2016-02-17,France
66689185,2016-02-19,France
98466812,2016-02-15,France
99888004,2016-02-16,France
25598957,2016-02-19,Germany
41422788,2016-02-18,Germany
70418423,2016-02-17,Germany
42435987,2016-02-18,Germany
69180167,2016-02-19,Germany
72904463,2016-02-18,Germany
31400068,2016-02-19,Germany
48042394,2016-02-19,Germany
9947891,2016-02-19,Germany
35206797,2016-02-19,France
50895568,2016-02-17,France
70510702,2016-02-18,Germany
11594151,2016-02-15,Germany
19527769,2016-02-18,France
56316615,2016-02-15,Germany
47004562,2016-02-16,France
81751801,2016-02-19,France
16633335,2016-02-15,Germany
16484860,2016-02-16,Italy
35873549,2016-02-19,Italy
43596058,2016-02-16,France
35286070,2016-02-17,Germany
76312901,2016-02-16,Germany
63572501,2016-02-17,Germany
74471739,2016-02-18,France
11516930,2016-02-17,Germany
34681292,2016-02-15,Germany
73528527,2016-02-18,Italy
3316804,2016-02-15,Germany
12128649,2016-02-17,Italy
27344453,2016-02-16,France
80123832,2016-02-18,Germany
26555705,2016-02-16,Germany
26904116,2016-02-17,Germany
63442870,2016-02-16,Germany
92525284,2016-02-19,Germany
37520753,2016-02-16,Germany
37005691,2016-02-16,Germany
80543484,2016-02-16,France
76212229,2016-02-16,France
4705623,2016-02-16,Italy
79634657,2016-02-18,Germany
62002103,2016-02-19,Germany
44923059,2016-02-19,Germany
88116554,2016-02-16,France
21389601,2016-02-15,Germany
11589517,2016-02-17,Germany
56627479,2016-02-19,France
3488695,2016-02-18,Germany
26481187,2016-02-19,Germany
92069780,2016-02-19,Italy
62563469,2016-02-18,Italy
88360120,2016-02-16,Germany
20176826,2016-02-17,Germany
27607395,2016-02-17,France
59646296,2016-02-18,Germany
62718100,2016-02-15,France
9922435,2016-02-17,France
3153621,2016-02-18,Italy
79063719,2016-02-15,Germany
27490600,2016-02-19,Germany
85392610,2016-02-15,Germany
80047789,2016-02-19,France
27482695,2016-02-16,Germany
77437785,2016-02-16,France
6484972,2016-02-18,Germany
7334865,2016-02-17,Germany
36378827,2016-02-18,France
55940085,2016-02-19,Germany
84809293,2016-02-19,Germany
35686431,2016-02-15,Germany
24515505,2016-02-16,Germany
48941544,2016-02-19,Germany
5086936,2016-02-16,France
1060233,2016-02-16,France
95252409,2016-02-16,Germany
46804063,2016-02-15,Italy
86026219,2016-02-18,Germany
83182032,2016-02-16,France
70823360,2016-02-15,Germany
54948403,2016-02-17,Germany
25461161,2016-02-16,France
9880790,2016-02-17,France
86842411,2016-02-19,Germany
12043003,2016-02-17,Germany
16504632,2016-02-18,France
71184613,2016-02-16,France
82088892,2016-02-16,Germany
90850716,2016-02-19,Germany
79922505,2016-02-17,France
77412459,2016-02-16,Germany
70729455,2016-02-17,France
49725338,2016-02-15,France
43514591,2016-02-15,Germany
61822063,2016-02-15,Germany
82621919,2016-02-18,Germany
257082,2016-02-15,France
68712130,2016-02-19,France
18360074,2016-02-17,Germany
10395866,2016-02-17,France
45775654,2016-02-19,France
492763,2016-02-15,Germany
23874054,2016-02-16,Germany
12767692,2016-02-16,Germany
39719584,2016-02-19,Italy
12442386,2016-02-18,France
84639835,2016-02-19,Germany
83399041,2016-02-17,Germany
84204826,2016-02-15,Germany
78446666,2016-02-16,Germany
95372429,2016-02-19,Germany
6565229,2016-02-18,Italy
74976266,2016-02-17,France
93870873,2016-02-15,Germany
74613340,2016-02-19,France
57851435,2016-02-19,Germany
16611171,2016-02-16,Italy
14552972,2016-02-16,Germany
4213555,2016-02-18,Germany
53879622,2016-02-16,Germany
78561354,2016-02-17,Germany
73378578,2016-02-18,France
44086573,2016-02-15,Italy
79878135,2016-02-17,France
98697890,2016-02-19,France
90127732,2016-02-18,Germany
72288620,2016-02-16,France
78670281,2016-02-19,France
87437807,2016-02-17,France
55593155,2016-02-16,France
8866284,2016-02-15,France
12237450,2016-02-19,France
80329546,2016-02-15,Germany
4732017,2016-02-17,Italy
60816379,2016-02-17,Germany
43464099,2016-02-16,Italy
92483938,2016-02-15,Germany
70257440,2016-02-19,France
89844298,2016-02-18,Germany
16469609,2016-02-17,Germany
33974601,2016-02-19,France
40215275,2016-02-17,France
43071042,2016-02-15,Germany
42181873,2016-02-18,France
26210673,2016-02-15,France
91946069,2016-02-19,Germany
45222368,2016-02-19,Germany
16582733,2016-02-16,France
34186936,2016-02-19,Germany
72589842,2016-02-19,France
35291575,2016-02-15,Germany
69298680,2016-02-15,Germany
40420374,2016-02-16,Italy
54381488,2016-02-19,Germany
91980450,2016-02-17,France
67897020,2016-02-16,Germany
19199105,2016-02-16,Germany
1826242,2016-02-17,France
64981576,2016-02-16,Germany
98090628,2016-02-19,Germany
22753725,2016-02-18,France
35022480,2016-02-17,France
19110769,2016-02-19,Germany
33902400,2016-02-19,Germany
70063659,2016-02-15,Germany
72350084,2016-02-18,France
36455344,2016-02-15,France
64857541,2016-02-17,Germany
31021019,2016-02-15,Germany
69933518,2016-02-16,France
36691882,2016-02-16,Germany
45214745,2016-02-16,Germany
73753855,2016-02-17,Germany
47772541,2016-02-15,Germany
85401151,2016-02-17,France
93760478,2016-02-18,France
17969507,2016-02-19,Germany
27500916,2016-02-18,France
25488401,2016-02-19,Germany
41003874,2016-02-17,France
68400304,2016-02-17,France
21558387,2016-02-17,Germany
9383888,2016-02-19,Italy
41604194,2016-02-16,Germany
93367351,2016-02-17,Germany
85609753,2016-02-15,Germany
70166424,2016-02-17,France
42921725,2016-02-17,Germany
770998,2016-02-16,France
51801512,2016-02-15,Germany
67459253,2016-02-15,Germany
78767062,2016-02-17,Germany
37501737,2016-02-16,Germany
8743846,2016-02-19,Germany
74122302,2016-02-19,Germany
23642527,2016-02-17,France
29964452,2016-02-16,Germany
97191405,2016-02-17,Germany
81656378,2016-02-15,France
94167690,2016-02-18,France
80190806,2016-02-19,Germany
96607691,2016-02-15,Germany
28287960,2016-02-16,France
15678366,2016-02-18,Germany
78217956,2016-02-16,Germany
8566166,2016-02-18,France
341260,2016-02-15,Germany
79192420,2016-02-19,Italy
14242402,2016-02-18,Germany
63425635,2016-02-15,France
7452153,2016-02-16,Germany
30905026,2016-02-19,Germany
34257196,2016-02-17,Italy
92449906,2016-02-17,France
10495299,2016-02-19,Germany
80259431,2016-02-15,Italy
61412813,2016-02-17,Germany
46828416,2016-02-17,Germany
63233917,2016-02-15,France
5681525,2016-02-17,France
48300939,2016-02-15,France
13914797,2016-02-19,France
88904091,2016-02-17,Italy
62095694,2016-02-19,Germany
51899681,2016-02-16,France
50337593,2016-02-19,France
88837625,2016-02-16,France
68322045,2016-02-18,France
29589072,2016-02-15,France
54555711,2016-02-19,France
13578551,2016-02-17,Germany
89476251,2016-02-17,Germany
68518026,2016-02-19,Germany
45654118,2016-02-15,Germany
60667611,2016-02-19,France
33153730,2016-02-16,Germany
15411758,2016-02-17,Germany
31162738,2016-02-20,France
4871206,2016-02-17,Germany
77933837,2016-02-17,Germany
56415792,2016-02-20,France
51484126,2016-02-17,Germany
9074760,2016-02-20,France
24595425,2016-02-19,Germany
82139449,2016-02-16,France
40537898,2016-02-19,Germany
36708058,2016-02-19,Germany
29008194,2016-02-18,Germany
66141560,2016-02-16,France
61540303,2016-02-20,Italy
23327631,2016-02-16,Germany
60035120,2016-02-20,France
32799466,2016-02-16,Germany
43854577,2016-02-18,Germany
10870538,2016-02-18,France
57438832,2016-02-16,France
79945155,2016-02-17,Germany
90820245,2016-02-19,Germany
32023386,2016-02-19,Germany
54058645,2016-02-17,Italy
59632239,2016-02-17,Germany
25905558,2016-02-16,Germany
41674585,2016-02-16,France
15973443,2016-02-20,Italy
28671348,2016-02-17,Germany
97651997,2016-02-20,France
73114001,2016-02-18,France
93865377,2016-02-18,France
75749823,2016-02-16,Germany
30872875,2016-02-16,Germany
1849698,2016-02-18,France
6140542,2016-02-18,Germany
74991998,2016-02-17,Germany
11862714,2016-02-20,Germany
66230361,2016-02-18,France
79509755,2016-02-20,Germany
73229708,2016-02-20,Germany
23567719,2016-02-19,France
39730542,2016-02-17,France
86935956,2016-02-16,Italy
44119528,2016-02-16,Germany
87100118,2016-02-19,France
68371315,2016-02-17,Italy
61400047,2016-02-17,France
33327565,2016-02-19,France
31343994,2016-02-16,Italy
85769092,2016-02-19,Germany
87216086,2016-02-17,Italy
72367490,2016-02-20,France
62048309,2016-02-18,Italy
53516789,2016-02-19,France
89322077,2016-02-19,France
48066944,2016-02-16,Germany
93215725,2016-02-17,France
99244228,2016-02-19,Germany
25939447,2016-02-17,France
58027886,2016-02-17,Germany
48255644,2016-02-19,Germany
77545880,2016-02-19,France
28914783,2016-02-20,Germany
8756007,2016-02-19,France
65591531,2016-02-20,France
34739804,2016-02-18,France
30392065,2016-02-16,Italy
20041689,2016-02-19,Germany
21979649,2016-02-19,Italy
25181709,2016-02-20,Germany
69002708,2016-02-20,France
97120215,2016-02-18,Germany
73689599,2016-02-17,Germany
8938558,2016-02-16,Germany
88179312,2016-02-19,France
17519136,2016-02-19,France
15685123,2016-02-16,France
4936643,2016-02-20,Germany
41137678,2016-02-18,Italy
46979591,2016-02-19,France
30971910,2016-02-18,France
16910900,2016-02-17,Germany
14154714,2016-02-18,Germany
23308661,2016-02-19,Germany
31305532,2016-02-17,France
63468640,2016-02-20,Germany
21113821,2016-02-16,France
38000700,2016-02-16,France
64955106,2016-02-17,France
98149632,2016-02-18,Italy
17471371,2016-02-16,Germany
56140515,2016-02-19,Germany
29315227,2016-02-18,Germany
29896165,2016-02-18,Germany
74878959,2016-02-20,Germany
20162522,2016-02-17,France
12360098,2016-02-17,Germany
21452548,2016-02-18,France
55173920,2016-02-17,Germany
36385657,2016-02-20,France
98539392,2016-02-20,France
378290,2016-02-16,Germany
3237339,2016-02-18,France
52984296,2016-02-19,Germany
16100426,2016-02-17,France
66021218,2016-02-17,Germany
67353577,2016-02-19,Italy
32301519,2016-02-17,Germany
10141577,2016-02-16,Germany
73350446,2016-02-20,France
89879538,2016-02-18,Germany
94492524,2016-02-17,Germany
13720619,2016-02-18,France
96754755,2016-02-17,France
8221163,2016-02-20,France
33412017,2016-02-19,Germany
97368741,2016-02-16,Germany
686403,2016-02-19,Germany
90259492,2016-02-17,France
91985983,2016-02-16,Germany
28287587,2016-02-20,France
23654213,2016-02-16,Germany
86423951,2016-02-17,Germany
92153910,2016-02-20,Italy
55240031,2016-02-20,Germany
8044371,2016-02-17,Germany
95262221,2016-02-18,Germany
21362537,2016-02-16,France
28934373,2016-02-20,France
3357395,2016-02-17,Germany
55394487,2016-02-18,France
17570773,2016-02-16,Germany
7202481,2016-02-20,Germany
6074130,2016-02-20,Germany
12348590,2016-02-17,Germany
37527740,2016-02-16,France
14664407,2016-02-16,Germany
2477579,2016-02-16,Italy
7101423,2016-02-17,Germany
27058308,2016-02-18,Italy
51042505,2016-02-16,Germany
11545977,2016-02-19,France
22650013,2016-02-17,France
11187270,2016-02-18,Italy
59915211,2016-02-18,Germany
26848620,2016-02-16,Germany
62296348,2016-02-16,Italy
43948139,2016-02-16,Germany
24144870,2016-02-16,France
71369242,2016-02-16,Germany
39854148,2016-02-17,France
87975678,2016-02-19,France
4275804,2016-02-17,Germany
98087571,2016-02-16,France
30703414,2016-02-16,Germany
60923121,2016-02-17,France
53075629,2016-02-17,Germany
51974648,2016-02-18,Germany
77689942,2016-02-17,Germany
74760776,2016-02-20,Germany
99926420,2016-02-16,Germany
57766070,2016-02-18,Germany
41332824,2016-02-18,Germany
26580963,2016-02-16,France
43707956,2016-02-18,Germany
35851689,2016-02-18,Germany
37807644,2016-02-17,France
11668722,2016-02-20,Germany
37698280,2016-02-20,France
27177900,2016-02-16,Germany
79726889,2016-02-20,Germany
27517524,2016-02-16,France
93804948,2016-02-17,France
50598034,2016-02-18,Germany
19207971,2016-02-16,France
62342797,2016-02-19,Germany
15224025,2016-02-17,Germany
88939557,2016-02-17,Germany
90978906,2016-02-19,Germany
91524842,2016-02-17,Germany
68507728,2016-02-19,Germany
